year,month,city,region,category,cpi
1999,Jun,Chicago,Midwest,All Items,168.9
1999,Jul,Chicago,Midwest,All Items,169.4
1999,Aug,Chicago,Midwest,All Items,169.3
1999,Sep,Chicago,Midwest,All Items,169.7
1999,Oct,Chicago,Midwest,All Items,169.7
1999,Nov,Chicago,Midwest,All Items,169.3
1999,Dec,Chicago,Midwest,All Items,169.2
2000,Jan,Chicago,Midwest,All Items,170.2
2000,Feb,Chicago,Midwest,All Items,171.4
2000,Mar,Chicago,Midwest,All Items,172.2
2000,Apr,Chicago,Midwest,All Items,171.9
2000,May,Chicago,Midwest,All Items,173.7
2000,Jun,Chicago,Midwest,All Items,176.0
2000,Jul,Chicago,Midwest,All Items,174.6
2000,Aug,Chicago,Midwest,All Items,173.7
2000,Sep,Chicago,Midwest,All Items,174.8
2000,Oct,Chicago,Midwest,All Items,175.4
2000,Nov,Chicago,Midwest,All Items,176.0
2000,Dec,Chicago,Midwest,All Items,175.8
2001,Jan,Chicago,Midwest,All Items,178.1
2001,Feb,Chicago,Midwest,All Items,178.5
2001,Mar,Chicago,Midwest,All Items,177.1
2001,Apr,Chicago,Midwest,All Items,178.4
2001,May,Chicago,Midwest,All Items,179.8
2001,Jun,Chicago,Midwest,All Items,179.2
2001,Jul,Chicago,Midwest,All Items,177.7
2001,Aug,Chicago,Midwest,All Items,178.1
2001,Sep,Chicago,Midwest,All Items,179.7
2001,Oct,Chicago,Midwest,All Items,178.1
2001,Nov,Chicago,Midwest,All Items,177.4
2001,Dec,Chicago,Midwest,All Items,177.9
2002,Jan,Chicago,Midwest,All Items,177.9
2002,Feb,Chicago,Midwest,All Items,178.7
2002,Mar,Chicago,Midwest,All Items,179.8
2002,Apr,Chicago,Midwest,All Items,180.9
2002,May,Chicago,Midwest,All Items,181.4
2002,Jun,Chicago,Midwest,All Items,182.1
2002,Jul,Chicago,Midwest,All Items,181.2
2002,Aug,Chicago,Midwest,All Items,181.6
2002,Sep,Chicago,Midwest,All Items,182.1
2002,Oct,Chicago,Midwest,All Items,182.8
2002,Nov,Chicago,Midwest,All Items,183.2
2002,Dec,Chicago,Midwest,All Items,182.4
2003,Jan,Chicago,Midwest,All Items,182.7
2003,Feb,Chicago,Midwest,All Items,184.1
2003,Mar,Chicago,Midwest,All Items,184.8
2003,Apr,Chicago,Midwest,All Items,183.4
2003,May,Chicago,Midwest,All Items,183.4
2003,Jun,Chicago,Midwest,All Items,184.1
2003,Jul,Chicago,Midwest,All Items,184.1
2003,Aug,Chicago,Midwest,All Items,184.5
2003,Sep,Chicago,Midwest,All Items,186.1
2003,Oct,Chicago,Midwest,All Items,185.8
2003,Nov,Chicago,Midwest,All Items,185.6
2003,Dec,Chicago,Midwest,All Items,185.5
2004,Jan,Chicago,Midwest,All Items,185.4
2004,Feb,Chicago,Midwest,All Items,186.4
2004,Mar,Chicago,Midwest,All Items,186.3
2004,Apr,Chicago,Midwest,All Items,187.2
2004,May,Chicago,Midwest,All Items,188.7
2004,Jun,Chicago,Midwest,All Items,189.1
2004,Jul,Chicago,Midwest,All Items,189.2
2004,Aug,Chicago,Midwest,All Items,190.2
2004,Sep,Chicago,Midwest,All Items,190.0
2004,Oct,Chicago,Midwest,All Items,190.8
2004,Nov,Chicago,Midwest,All Items,190.7
2004,Dec,Chicago,Midwest,All Items,189.6
2005,Jan,Chicago,Midwest,All Items,189.9
2005,Feb,Chicago,Midwest,All Items,190.5
2005,Mar,Chicago,Midwest,All Items,191.3
2005,Apr,Chicago,Midwest,All Items,193.2
2005,May,Chicago,Midwest,All Items,193.3
2005,Jun,Chicago,Midwest,All Items,194.0
2005,Jul,Chicago,Midwest,All Items,194.2
2005,Aug,Chicago,Midwest,All Items,195.8
2005,Sep,Chicago,Midwest,All Items,198.3
2005,Oct,Chicago,Midwest,All Items,197.9
2005,Nov,Chicago,Midwest,All Items,197.3
2005,Dec,Chicago,Midwest,All Items,196.4
2006,Jan,Chicago,Midwest,All Items,197.5
2006,Feb,Chicago,Midwest,All Items,197.2
2006,Mar,Chicago,Midwest,All Items,197.6
2006,Apr,Chicago,Midwest,All Items,197.7
2006,May,Chicago,Midwest,All Items,198.4
2006,Jun,Chicago,Midwest,All Items,199.0
2006,Jul,Chicago,Midwest,All Items,199.3
2006,Aug,Chicago,Midwest,All Items,200.4
2006,Sep,Chicago,Midwest,All Items,199.6
2006,Oct,Chicago,Midwest,All Items,197.5
2006,Nov,Chicago,Midwest,All Items,197.9
2006,Dec,Chicago,Midwest,All Items,197.8
2007,Jan,Chicago,Midwest,All Items,199.401
2007,Feb,Chicago,Midwest,All Items,200.63
2007,Mar,Chicago,Midwest,All Items,202.483
2007,Apr,Chicago,Midwest,All Items,204.019
2007,May,Chicago,Midwest,All Items,205.686
2007,Jun,Chicago,Midwest,All Items,206.092
2007,Jul,Chicago,Midwest,All Items,205.561
2007,Aug,Chicago,Midwest,All Items,205.813
2007,Sep,Chicago,Midwest,All Items,206.454
2007,Oct,Chicago,Midwest,All Items,206.696
2007,Nov,Chicago,Midwest,All Items,207.821
2007,Dec,Chicago,Midwest,All Items,207.155
2008,Jan,Chicago,Midwest,All Items,208.757
2008,Feb,Chicago,Midwest,All Items,209.526
2008,Mar,Chicago,Midwest,All Items,211.542
2008,Apr,Chicago,Midwest,All Items,212.662
2008,May,Chicago,Midwest,All Items,214.932
2008,Jun,Chicago,Midwest,All Items,215.738
2008,Jul,Chicago,Midwest,All Items,217.459
2008,Aug,Chicago,Midwest,All Items,215.971
2008,Sep,Chicago,Midwest,All Items,215.465
2008,Oct,Chicago,Midwest,All Items,213.363
2008,Nov,Chicago,Midwest,All Items,209.053
2008,Dec,Chicago,Midwest,All Items,205.959
2009,Jan,Chicago,Midwest,All Items,207.616
2009,Feb,Chicago,Midwest,All Items,207.367
2009,Mar,Chicago,Midwest,All Items,207.462
2009,Apr,Chicago,Midwest,All Items,207.886
2009,May,Chicago,Midwest,All Items,209.809
2009,Jun,Chicago,Midwest,All Items,211.01
2009,Jul,Chicago,Midwest,All Items,210.906
2009,Aug,Chicago,Midwest,All Items,211.441
2009,Sep,Chicago,Midwest,All Items,211.345
2009,Oct,Chicago,Midwest,All Items,211.708
2009,Nov,Chicago,Midwest,All Items,212.206
2009,Dec,Chicago,Midwest,All Items,211.185
2010,Jan,Chicago,Midwest,All Items,212.104
2010,Feb,Chicago,Midwest,All Items,212.456
2010,Mar,Chicago,Midwest,All Items,212.952
2010,Apr,Chicago,Midwest,All Items,212.929
2010,May,Chicago,Midwest,All Items,212.984
2010,Jun,Chicago,Midwest,All Items,212.186
2010,Jul,Chicago,Midwest,All Items,212.535
2010,Aug,Chicago,Midwest,All Items,212.784
2010,Sep,Chicago,Midwest,All Items,213.339
2010,Oct,Chicago,Midwest,All Items,213.332
2010,Nov,Chicago,Midwest,All Items,213.066
2010,Dec,Chicago,Midwest,All Items,213.778
2011,Jan,Chicago,Midwest,All Items,215.155
2011,Feb,Chicago,Midwest,All Items,216.192
2011,Mar,Chicago,Midwest,All Items,217.88
2011,Apr,Chicago,Midwest,All Items,218.762
2011,May,Chicago,Midwest,All Items,220.094
2011,Jun,Chicago,Midwest,All Items,220.182
2011,Jul,Chicago,Midwest,All Items,219.277
2011,Aug,Chicago,Midwest,All Items,219.688
2011,Sep,Chicago,Midwest,All Items,220.027
2011,Oct,Chicago,Midwest,All Items,219.592
2011,Nov,Chicago,Midwest,All Items,219.181
2011,Dec,Chicago,Midwest,All Items,218.18
2012,Jan,Chicago,Midwest,All Items,219.585
2012,Feb,Chicago,Midwest,All Items,219.626
2012,Mar,Chicago,Midwest,All Items,222.351
2012,Apr,Chicago,Midwest,All Items,222.416
2012,May,Chicago,Midwest,All Items,222.262
2012,Jun,Chicago,Midwest,All Items,222.138
2012,Jul,Chicago,Midwest,All Items,221.611
2012,Aug,Chicago,Midwest,All Items,222.967
2012,Sep,Chicago,Midwest,All Items,223.611
2012,Oct,Chicago,Midwest,All Items,223.227
2012,Nov,Chicago,Midwest,All Items,222.425
2012,Dec,Chicago,Midwest,All Items,221.838
2013,Jan,Chicago,Midwest,All Items,222.251
2013,Feb,Chicago,Midwest,All Items,224.681
2013,Mar,Chicago,Midwest,All Items,224.433
2013,Apr,Chicago,Midwest,All Items,224.522
2013,May,Chicago,Midwest,All Items,225.645
2013,Jun,Chicago,Midwest,All Items,225.864
2013,Jul,Chicago,Midwest,All Items,225.375
2013,Aug,Chicago,Midwest,All Items,225.525
2013,Sep,Chicago,Midwest,All Items,225.161
2013,Oct,Chicago,Midwest,All Items,224.422
2013,Nov,Chicago,Midwest,All Items,223.703
2013,Dec,Chicago,Midwest,All Items,222.96
2014,Jan,Chicago,Midwest,All Items,225.027
2014,Feb,Chicago,Midwest,All Items,226.217
2014,Mar,Chicago,Midwest,All Items,228.784
2014,Apr,Chicago,Midwest,All Items,229.848
2014,May,Chicago,Midwest,All Items,229.612
2014,Jun,Chicago,Midwest,All Items,230.477
2014,Jul,Chicago,Midwest,All Items,229.633
2014,Aug,Chicago,Midwest,All Items,229.753
2014,Sep,Chicago,Midwest,All Items,229.829
2014,Oct,Chicago,Midwest,All Items,228.987
2014,Nov,Chicago,Midwest,All Items,227.184
2014,Dec,Chicago,Midwest,All Items,226.262
2015,Jan,Chicago,Midwest,All Items,225.852
2015,Feb,Chicago,Midwest,All Items,225.763
2015,Mar,Chicago,Midwest,All Items,227.405
2015,Apr,Chicago,Midwest,All Items,227.704
2015,May,Chicago,Midwest,All Items,228.494
2015,Jun,Chicago,Midwest,All Items,228.837
2015,Jul,Chicago,Midwest,All Items,228.588
2015,Aug,Chicago,Midwest,All Items,229.527
2015,Sep,Chicago,Midwest,All Items,228.826
2015,Oct,Chicago,Midwest,All Items,228.6
2015,Nov,Chicago,Midwest,All Items,227.641
2015,Dec,Chicago,Midwest,All Items,226.271
2016,Jan,Chicago,Midwest,All Items,227.977
2016,Feb,Chicago,Midwest,All Items,227.438
2016,Mar,Chicago,Midwest,All Items,227.778
2016,Apr,Chicago,Midwest,All Items,229.197
2016,May,Chicago,Midwest,All Items,229.247
2016,Jun,Chicago,Midwest,All Items,230.341
2016,Jul,Chicago,Midwest,All Items,228.454
2016,Aug,Chicago,Midwest,All Items,228.956
2016,Sep,Chicago,Midwest,All Items,230.282
2016,Oct,Chicago,Midwest,All Items,230.506
2016,Nov,Chicago,Midwest,All Items,230.969
2016,Dec,Chicago,Midwest,All Items,230.476
2017,Jan,Chicago,Midwest,All Items,232.155
2017,Feb,Chicago,Midwest,All Items,232.491
2017,Mar,Chicago,Midwest,All Items,232.225
2017,Apr,Chicago,Midwest,All Items,233.066
2017,May,Chicago,Midwest,All Items,233.443
2017,Jun,Chicago,Midwest,All Items,233.407
2017,Jul,Chicago,Midwest,All Items,233.514
2017,Aug,Chicago,Midwest,All Items,234.2
2017,Sep,Chicago,Midwest,All Items,235.177
2017,Oct,Chicago,Midwest,All Items,234.159
2017,Nov,Chicago,Midwest,All Items,235.206
2017,Dec,Chicago,Midwest,All Items,234.293
2018,Jan,Chicago,Midwest,All Items,236.267
2018,Feb,Chicago,Midwest,All Items,236.306
2018,Mar,Chicago,Midwest,All Items,236.388
2018,Apr,Chicago,Midwest,All Items,237.94
2018,May,Chicago,Midwest,All Items,238.91
2018,Jun,Chicago,Midwest,All Items,238.54
2018,Jul,Chicago,Midwest,All Items,237.87
2018,Aug,Chicago,Midwest,All Items,238.098
2018,Sep,Chicago,Midwest,All Items,238.957
2018,Oct,Chicago,Midwest,All Items,238.892
2018,Nov,Chicago,Midwest,All Items,237.511
2018,Dec,Chicago,Midwest,All Items,236.796
2019,Jan,Chicago,Midwest,All Items,238.218
2019,Feb,Chicago,Midwest,All Items,239.669
2019,Mar,Chicago,Midwest,All Items,240.019
2019,Apr,Chicago,Midwest,All Items,239.726
2019,May,Chicago,Midwest,All Items,241.758
2019,Jun,Chicago,Midwest,All Items,240.835
2019,Jul,Chicago,Midwest,All Items,241.589
2019,Aug,Chicago,Midwest,All Items,241.985
2019,Sep,Chicago,Midwest,All Items,242.393
2019,Oct,Chicago,Midwest,All Items,243.236
2019,Nov,Chicago,Midwest,All Items,242.661
2019,Dec,Chicago,Midwest,All Items,242.079
2020,Jan,Chicago,Midwest,All Items,244.361
2020,Feb,Chicago,Midwest,All Items,244.407
2020,Mar,Chicago,Midwest,All Items,242.655
2020,Apr,Chicago,Midwest,All Items,240.364
2020,May,Chicago,Midwest,All Items,242.65
2020,Jun,Chicago,Midwest,All Items,243.475
2020,Jul,Chicago,Midwest,All Items,244.046
2020,Aug,Chicago,Midwest,All Items,244.341
2020,Sep,Chicago,Midwest,All Items,245.745
2020,Oct,Chicago,Midwest,All Items,245.584
2020,Nov,Chicago,Midwest,All Items,244.61
2020,Dec,Chicago,Midwest,All Items,244.235
2021,Jan,Chicago,Midwest,All Items,246.008
2021,Feb,Chicago,Midwest,All Items,247.387
2021,Mar,Chicago,Midwest,All Items,248.984
2021,Apr,Chicago,Midwest,All Items,251.491
2021,May,Chicago,Midwest,All Items,253.934
2021,Jun,Chicago,Midwest,All Items,254.974
2021,Jul,Chicago,Midwest,All Items,255.929
2021,Aug,Chicago,Midwest,All Items,256.078
2021,Sep,Chicago,Midwest,All Items,256.881
2021,Oct,Chicago,Midwest,All Items,258.621
2021,Nov,Chicago,Midwest,All Items,259.254
2021,Dec,Chicago,Midwest,All Items,260.368
2022,Jan,Chicago,Midwest,All Items,262.73
2022,Feb,Chicago,Midwest,All Items,264.828
2022,Mar,Chicago,Midwest,All Items,268.417
2022,Apr,Chicago,Midwest,All Items,269.569
2022,May,Chicago,Midwest,All Items,274.301
2022,Jun,Chicago,Midwest,All Items,277.78
2022,Jul,Chicago,Midwest,All Items,277.311
2022,Aug,Chicago,Midwest,All Items,277.454
2022,Sep,Chicago,Midwest,All Items,278.03
2022,Oct,Chicago,Midwest,All Items,278.415
2022,Nov,Chicago,Midwest,All Items,276.861
2022,Dec,Chicago,Midwest,All Items,274.577
2023,Jan,Chicago,Midwest,All Items,276.982
2023,Feb,Chicago,Midwest,All Items,277.978
2023,Mar,Chicago,Midwest,All Items,280.279
2023,Apr,Chicago,Midwest,All Items,282.423
2023,May,Chicago,Midwest,All Items,283.415
2023,Jun,Chicago,Midwest,All Items,283.627
2023,Jul,Chicago,Midwest,All Items,283.528
2023,Aug,Chicago,Midwest,All Items,283.957
2023,Sep,Chicago,Midwest,All Items,284.375
2023,Oct,Chicago,Midwest,All Items,285.211
2023,Nov,Chicago,Midwest,All Items,283.859
2023,Dec,Chicago,Midwest,All Items,283.76
2024,Jan,Chicago,Midwest,All Items,286.022
2024,Feb,Chicago,Midwest,All Items,287.394
2024,Mar,Chicago,Midwest,All Items,289.069
2024,Apr,Chicago,Midwest,All Items,290.918
2024,May,Chicago,Midwest,All Items,292.123
2024,Jun,Chicago,Midwest,All Items,292.106
2024,Jul,Chicago,Midwest,All Items,293.943
2024,Aug,Chicago,Midwest,All Items,294.608
2024,Sep,Chicago,Midwest,All Items,295.979
2024,Oct,Chicago,Midwest,All Items,295.239
2024,Nov,Chicago,Midwest,All Items,294.542
2024,Dec,Chicago,Midwest,All Items,294.757
2025,Jan,Chicago,Midwest,All Items,298.213
2025,Feb,Chicago,Midwest,All Items,298.457
2025,Mar,Chicago,Midwest,All Items,299.831
2025,Apr,Chicago,Midwest,All Items,299.983
2025,May,Chicago,Midwest,All Items,301.65
2025,Jun,Chicago,Midwest,All Items,302.442
2025,Jul,Chicago,Midwest,All Items,301.871
2025,Aug,Chicago,Midwest,All Items,303.636
1984,Jan,Atlanta,South,All Items,103.1
1984,Jul,Atlanta,South,All Items,105.1
1985,Jan,Atlanta,South,All Items,107.5
1985,Jul,Atlanta,South,All Items,110.3
1986,Jan,Atlanta,South,All Items,111.6
1986,Jul,Atlanta,South,All Items,112.7
1987,Jan,Atlanta,South,All Items,115.5
1987,Jul,Atlanta,South,All Items,117.5
1988,Jan,Atlanta,South,All Items,119.1
1988,Jul,Atlanta,South,All Items,121.7
1989,Jan,Atlanta,South,All Items,124.9
1989,Jul,Atlanta,South,All Items,127.3
1990,Jan,Atlanta,South,All Items,130.8
1990,Jul,Atlanta,South,All Items,132.6
1991,Jan,Atlanta,South,All Items,135.5
1991,Jul,Atlanta,South,All Items,136.2
1992,Jan,Atlanta,South,All Items,138.6
1992,Jul,Atlanta,South,All Items,138.5
1993,Jan,Atlanta,South,All Items,142.2
1993,Jul,Atlanta,South,All Items,144.7
1994,Jan,Atlanta,South,All Items,146.7
1994,Jul,Atlanta,South,All Items,146.7
1995,Jan,Atlanta,South,All Items,150.3
1995,Jul,Atlanta,South,All Items,151.5
1996,Jan,Atlanta,South,All Items,154.7
1996,Jul,Atlanta,South,All Items,157.2
1997,Jan,Atlanta,South,All Items,158.3
1997,Jul,Atlanta,South,All Items,159.5
1998,Jan,Atlanta,South,All Items,160.5
1998,Jul,Atlanta,South,All Items,161.9
1999,Jan,Atlanta,South,All Items,163.3
1999,Jul,Atlanta,South,All Items,166.3
2000,Jan,Atlanta,South,All Items,169.2
2000,Jul,Atlanta,South,All Items,171.9
2001,Jan,Atlanta,South,All Items,176.1
2001,Jul,Atlanta,South,All Items,176.4
2002,Jan,Atlanta,South,All Items,177.6
2002,Jul,Atlanta,South,All Items,178.9
2003,Jan,Atlanta,South,All Items,181.1
2003,Jul,Atlanta,South,All Items,180.5
2004,Jan,Atlanta,South,All Items,182.4
2004,Jul,Atlanta,South,All Items,183.9
2005,Jan,Atlanta,South,All Items,187.1
2005,Jul,Atlanta,South,All Items,190.8
2006,Jan,Atlanta,South,All Items,192.6
2006,Jul,Atlanta,South,All Items,195.0
2007,Jan,Atlanta,South,All Items,198.086
2007,Jul,Atlanta,South,All Items,201.936
2008,Jan,Atlanta,South,All Items,206.746
2008,Jul,Atlanta,South,All Items,206.162
2009,Jan,Atlanta,South,All Items,200.107
2009,Jul,Atlanta,South,All Items,201.885
2010,Jan,Atlanta,South,All Items,203.438
2010,Jul,Atlanta,South,All Items,203.498
2011,Jan,Atlanta,South,All Items,207.962
2011,Jul,Atlanta,South,All Items,210.242
2012,Jan,Atlanta,South,All Items,212.116
2012,Jul,Atlanta,South,All Items,213.449
2013,Jan,Atlanta,South,All Items,215.324
2013,Jul,Atlanta,South,All Items,217.21
2014,Jan,Atlanta,South,All Items,220.459
2014,Jul,Atlanta,South,All Items,221.479
2015,Jan,Atlanta,South,All Items,220.048
2015,Jul,Atlanta,South,All Items,223.214
2016,Jan,Atlanta,South,All Items,223.488
2016,Jul,Atlanta,South,All Items,227.438
2017,Jan,Atlanta,South,All Items,230.519
2017,Jul,Atlanta,South,All Items,235.255
2018,Jan,Atlanta,South,All Items,237.725
2018,Jul,Atlanta,South,All Items,239.43
2019,Jan,Atlanta,South,All Items,241.559
2019,Jul,Atlanta,South,All Items,245.903
2020,Jan,Atlanta,South,All Items,244.889
2020,Jul,Atlanta,South,All Items,248.417
2021,Jan,Atlanta,South,All Items,255.894
2021,Jul,Atlanta,South,All Items,267.372
2022,Jan,Atlanta,South,All Items,283.715
2022,Jul,Atlanta,South,All Items,295.631
2023,Jan,Atlanta,South,All Items,301.095
2023,Jul,Atlanta,South,All Items,306.784
2024,Jan,Atlanta,South,All Items,310.54
2024,Jul,Atlanta,South,All Items,313.335
2025,Jan,Atlanta,South,All Items,316.542
1963,Nov,Dallas,South,All Items,29.5
1963,Dec,Dallas,South,All Items,
1964,Jan,Dallas,South,All Items,
1964,Feb,Dallas,South,All Items,29.4
1964,Mar,Dallas,South,All Items,
1964,Apr,Dallas,South,All Items,
1964,May,Dallas,South,All Items,29.6
1964,Jun,Dallas,South,All Items,
1964,Jul,Dallas,South,All Items,
1964,Aug,Dallas,South,All Items,29.5
1964,Sep,Dallas,South,All Items,
1964,Oct,Dallas,South,All Items,
1964,Nov,Dallas,South,All Items,29.7
1964,Dec,Dallas,South,All Items,
1965,Jan,Dallas,South,All Items,
1965,Feb,Dallas,South,All Items,29.5
1965,Mar,Dallas,South,All Items,
1965,Apr,Dallas,South,All Items,
1965,May,Dallas,South,All Items,29.8
1965,Jun,Dallas,South,All Items,
1965,Jul,Dallas,South,All Items,
1965,Aug,Dallas,South,All Items,30.0
1965,Sep,Dallas,South,All Items,
1965,Oct,Dallas,South,All Items,
1965,Nov,Dallas,South,All Items,30.3
1965,Dec,Dallas,South,All Items,
1966,Jan,Dallas,South,All Items,
1966,Feb,Dallas,South,All Items,30.5
1966,Mar,Dallas,South,All Items,
1966,Apr,Dallas,South,All Items,
1966,May,Dallas,South,All Items,30.9
1966,Jun,Dallas,South,All Items,
1966,Jul,Dallas,South,All Items,
1966,Aug,Dallas,South,All Items,31.1
1966,Sep,Dallas,South,All Items,
1966,Oct,Dallas,South,All Items,
1966,Nov,Dallas,South,All Items,31.4
1966,Dec,Dallas,South,All Items,
1967,Jan,Dallas,South,All Items,
1967,Feb,Dallas,South,All Items,31.6
1967,Mar,Dallas,South,All Items,
1967,Apr,Dallas,South,All Items,
1967,May,Dallas,South,All Items,31.7
1967,Jun,Dallas,South,All Items,
1967,Jul,Dallas,South,All Items,
1967,Aug,Dallas,South,All Items,32.1
1967,Sep,Dallas,South,All Items,
1967,Oct,Dallas,South,All Items,
1967,Nov,Dallas,South,All Items,32.2
1967,Dec,Dallas,South,All Items,
1968,Jan,Dallas,South,All Items,
1968,Feb,Dallas,South,All Items,32.5
1968,Mar,Dallas,South,All Items,
1968,Apr,Dallas,South,All Items,
1968,May,Dallas,South,All Items,33.2
1968,Jun,Dallas,South,All Items,
1968,Jul,Dallas,South,All Items,
1968,Aug,Dallas,South,All Items,33.5
1968,Sep,Dallas,South,All Items,
1968,Oct,Dallas,South,All Items,
1968,Nov,Dallas,South,All Items,34.0
1968,Dec,Dallas,South,All Items,
1969,Jan,Dallas,South,All Items,
1969,Feb,Dallas,South,All Items,34.4
1969,Mar,Dallas,South,All Items,
1969,Apr,Dallas,South,All Items,
1969,May,Dallas,South,All Items,35.2
1969,Jun,Dallas,South,All Items,
1969,Jul,Dallas,South,All Items,
1969,Aug,Dallas,South,All Items,35.7
1969,Sep,Dallas,South,All Items,
1969,Oct,Dallas,South,All Items,
1969,Nov,Dallas,South,All Items,36.5
1969,Dec,Dallas,South,All Items,
1970,Jan,Dallas,South,All Items,
1970,Feb,Dallas,South,All Items,37.0
1970,Mar,Dallas,South,All Items,
1970,Apr,Dallas,South,All Items,
1970,May,Dallas,South,All Items,37.5
1970,Jun,Dallas,South,All Items,
1970,Jul,Dallas,South,All Items,
1970,Aug,Dallas,South,All Items,37.8
1970,Sep,Dallas,South,All Items,
1970,Oct,Dallas,South,All Items,
1970,Nov,Dallas,South,All Items,37.9
1970,Dec,Dallas,South,All Items,
1971,Jan,Dallas,South,All Items,
1971,Feb,Dallas,South,All Items,38.2
1971,Mar,Dallas,South,All Items,
1971,Apr,Dallas,South,All Items,
1971,May,Dallas,South,All Items,38.4
1971,Jun,Dallas,South,All Items,
1971,Jul,Dallas,South,All Items,
1971,Aug,Dallas,South,All Items,39.1
1971,Sep,Dallas,South,All Items,
1971,Oct,Dallas,South,All Items,
1971,Nov,Dallas,South,All Items,39.0
1971,Dec,Dallas,South,All Items,
1972,Jan,Dallas,South,All Items,
1972,Feb,Dallas,South,All Items,39.4
1972,Mar,Dallas,South,All Items,
1972,Apr,Dallas,South,All Items,
1972,May,Dallas,South,All Items,39.7
1972,Jun,Dallas,South,All Items,
1972,Jul,Dallas,South,All Items,
1972,Aug,Dallas,South,All Items,40.0
1972,Sep,Dallas,South,All Items,
1972,Oct,Dallas,South,All Items,
1972,Nov,Dallas,South,All Items,40.1
1972,Dec,Dallas,South,All Items,
1973,Jan,Dallas,South,All Items,
1973,Feb,Dallas,South,All Items,40.7
1973,Mar,Dallas,South,All Items,
1973,Apr,Dallas,South,All Items,
1973,May,Dallas,South,All Items,41.6
1973,Jun,Dallas,South,All Items,
1973,Jul,Dallas,South,All Items,
1973,Aug,Dallas,South,All Items,42.6
1973,Sep,Dallas,South,All Items,
1973,Oct,Dallas,South,All Items,
1973,Nov,Dallas,South,All Items,43.2
1973,Dec,Dallas,South,All Items,
1974,Jan,Dallas,South,All Items,
1974,Feb,Dallas,South,All Items,44.5
1974,Mar,Dallas,South,All Items,
1974,Apr,Dallas,South,All Items,
1974,May,Dallas,South,All Items,45.6
1974,Jun,Dallas,South,All Items,
1974,Jul,Dallas,South,All Items,
1974,Aug,Dallas,South,All Items,47.0
1974,Sep,Dallas,South,All Items,
1974,Oct,Dallas,South,All Items,
1974,Nov,Dallas,South,All Items,48.2
1974,Dec,Dallas,South,All Items,
1975,Jan,Dallas,South,All Items,
1975,Feb,Dallas,South,All Items,49.1
1975,Mar,Dallas,South,All Items,
1975,Apr,Dallas,South,All Items,
1975,May,Dallas,South,All Items,49.7
1975,Jun,Dallas,South,All Items,
1975,Jul,Dallas,South,All Items,
1975,Aug,Dallas,South,All Items,51.2
1975,Sep,Dallas,South,All Items,
1975,Oct,Dallas,South,All Items,
1975,Nov,Dallas,South,All Items,51.8
1975,Dec,Dallas,South,All Items,
1976,Jan,Dallas,South,All Items,
1976,Feb,Dallas,South,All Items,52.2
1976,Mar,Dallas,South,All Items,
1976,Apr,Dallas,South,All Items,
1976,May,Dallas,South,All Items,53.0
1976,Jun,Dallas,South,All Items,
1976,Jul,Dallas,South,All Items,
1976,Aug,Dallas,South,All Items,53.9
1976,Sep,Dallas,South,All Items,
1976,Oct,Dallas,South,All Items,
1976,Nov,Dallas,South,All Items,54.7
1976,Dec,Dallas,South,All Items,
1977,Jan,Dallas,South,All Items,
1977,Feb,Dallas,South,All Items,55.9
1977,Mar,Dallas,South,All Items,
1977,Apr,Dallas,South,All Items,
1977,May,Dallas,South,All Items,57.2
1977,Jun,Dallas,South,All Items,
1977,Jul,Dallas,South,All Items,
